43.50970638	8.455766095	-220.54977709999997	-187.3830288	-43.69627338	66.99794136	26.97414597	5.954496389	-110.1413878	-102.0699657	-107.494642	-42.46984903	80.35737347	72.79780896	-2.324185696	-26.50980188	-10.35304898	-8.95538698	-24.75230439	8.757724591	-74.52776744	-23.95971887	-106.8996017	-14.48932886	-122.745198	-102.7564248	-91.4163038	-0.9119258623000001	30.59452474	62.40231524
-8.580959223999999	-23.33142972	-61.94562457	-35.59931078	-62.14658953	-37.94861068	12.0795811	4.87768604	90.1449167	42.66622407	24.79902589	1.309848328	-28.10420842	-22.19926933	-91.65915912	-16.49575887	-0.3500500604	-12.42397935	-19.27836155	-49.18129025	-42.64607921	-31.71486572	-19.08559031	-34.01589602	-58.69403305	-45.87862673	-26.66022784	-39.02505471	5.731240464	41.47170438
-46.17797312	-8.57402332	-16.44563474	-28.10529913	-103.9707449	-51.84403457	12.966039	8.197664565	38.84067847	82.83374168	111.6411642	79.11093404	-77.96522768	-117.44393390000002	86.48715576	15.54300569	15.38015156	-5.955308436	-19.32908659	37.48725293	29.49074249	-2.711318641	76.27083483	-15.95368289	8.553139575	-3.515433774	63.93615524	-59.19614514	-51.63658608	-36.06791025
40.39878766	21.06585816	-6.9820437360000005	36.41614535	4.3068581219999995	3.5254348789999996	-14.74847108	3.6742899689999997	116.3175217	123.51360159999999	104.6156212	43.66084269	-13.81399039	-13.36098666	56.20159129	6.033130207	26.17348394	3.350614888	30.03105038	-0.9912999368000001	29.08323531	-48.231651	76.25648392	-13.41071984	45.97942568	85.49059602	47.36425249	-31.24249662	-3.8265249339999996	102.6908455
-15.35641389	24.75480125	-183.74206769999998	-269.86171139999993	-50.08795554	-10.36845082	10.97168432	5.177759866000001	-119.1843325	-55.58888556	-58.55246156	17.0324935	-6.838845158	15.54088933	121.8809088	-69.25914694	10.67184894	-23.83819607	-19.92145762	-15.23950567	-34.63615327	-17.41071881	-22.94027744	-7.319139475	36.02578405	2.7078631630000003	-67.93771785	3.9101735939999998	24.10824585	57.56250041
60.16047122	38.36491372	7.097811172	20.47644141	12.64824556	5.629049791	4.376672875	35.11645239	189.2374222	58.43670328	87.07270467	81.45148631	19.552106600000002	10.104201300000001	109.30720829999999	34.67367531	47.34999305	25.57770007	21.57100843	27.33032708	40.71414009	0.1588668976	52.11895963	-6.71371547	-23.27905659	60.15953218	54.06950234	15.04592553	-16.27152336	89.99501458
-86.32688522	-43.66945095	-151.147863	-61.20194912	-77.50163611	-101.02286240000001	-39.14000291	-20.28480455	-56.57895522	89.05325004	50.69659056	-52.85678742	-150.79528200000001	-123.81561620000001	-204.65921719999997	-53.10587422	-62.27436135	-72.64519164	-71.70788554	-105.9789729	-160.83635790000002	-143.1706737	-4.327749391	-83.34532316	-60.34657897	-107.8362695	-62.78741107	-66.25857209	-33.45529859	-42.69760771
-12.85938781	3.531756567	-206.748505	-132.5720021	-15.55496269	15.73539916	-50.20886459	-18.50439406	-32.9659475	-36.8177206	-45.67542285	12.75504953	24.10093309	24.22606776	-113.05814640000001	-17.48733641	-27.06616597	-6.4183143220000005	-22.44376863	-55.67507788	-63.293183400000004	-41.93815155	-45.74675991	-16.45272612	-36.0004328	-40.58051539	-65.14021037	-72.43051944	-16.60314966	12.34994343
-0.5327463638000001	14.11079458	-52.46843216	5.322516759	-31.86833122	-64.92946289	-39.96099959	-1.011903956	109.00166200000001	95.49233288	82.14868291	54.45646137	-29.37849459	-37.30094245	-37.38000863	8.899361819	14.95140222	-8.260191316	-22.94727579	-58.08952087	-0.5632128209	-11.99640939	63.30168498	3.2999209019999998	49.11259325	82.91008901	14.38515382	-15.95445809	-38.20590773	32.41540918
38.59113289	22.53069371	-65.43085975	-47.19788622	5.209002697	-2.230950763	-8.454445068	12.95023814	-46.41274093	10.48732123	25.33355822	46.71387133	-25.02215302	-14.60042209	4.412526382	-1.6580322930000002	-19.65844742	-14.33681419	-25.62239786	14.98557243	-16.30800902	-40.65302675	-38.43022129	-24.58741072	-15.86398139	-3.93194655	-13.49109882	-16.69747809	-6.8815721739999995	31.10223618
55.30577844	-1.0864551390000001	-141.2316658	-110.8321699	-37.01767631	12.41986402	34.00237538	-4.394245338999999	-34.04735734	-21.40244693	-37.73190618	-32.73970292	18.50385972	-1.365842583	108.75075790000001	-20.26933606	-6.721143799999999	-7.874634368	-32.76164669	31.10513991	-78.11283287	-55.08769895	-75.14236165	-3.280474546	-5.8226477999999995	17.10996458	-119.94586170000001	-0.4746044529	16.30018427	38.42369672
63.54011314	9.910053547999999	-5.417184192000001	-15.14041753	-7.555524944	47.13131583	-8.410642918999999	19.69193827	21.21067985	-11.66239836	22.13291865	27.64266422	34.43226489	60.46107375	38.10257495	-31.37342738	3.093586772	7.434023563999999	6.71203872	-13.59011297	14.96258545	9.853033655	7.327838133999999	-14.96659124	20.97661229	39.86025975	15.77874643	-1.8917778509999998	20.43813657	59.71443562
-24.39236119	-38.63753818	-74.92466679	-40.07588434	-25.99151066	-47.33386877	-13.17724814	-10.12981476	38.90999947	-27.34433518	-51.62802821	-57.02979163	-76.23214196	-41.99126674	-179.4975591	-33.39384256	-7.765336657000001	-19.30858006	-31.12416496	-22.66498241	-77.23686328	-46.53447166	-28.40516843	-54.19371286	-89.45104252	-75.39135425	-46.71887907	-90.94972459	-22.52107607	-12.1912892
43.50970638	8.455766095	-220.54977709999997	-187.3830288	-43.69627338	66.99794136	26.97414597	5.954496389	-110.1413878	-102.0699657	-107.494642	-42.46984903	80.35737347	72.79780896	-2.324185696	-26.50980188	-10.35304898	-8.95538698	-24.75230439	8.757724591	-74.52776744	-23.95971887	-106.8996017	-14.48932886	-122.745198	-102.7564248	-91.4163038	-0.9119258623000001	30.59452474	62.40231524
-8.580959223999999	-23.33142972	-61.94562457	-35.59931078	-62.14658953	-37.94861068	12.0795811	4.87768604	90.1449167	42.66622407	24.79902589	1.309848328	-28.10420842	-22.19926933	-91.65915912	-16.49575887	-0.3500500604	-12.42397935	-19.27836155	-49.18129025	-42.64607921	-31.71486572	-19.08559031	-34.01589602	-58.69403305	-45.87862673	-26.66022784	-39.02505471	5.731240464	41.47170438
-46.17797312	-8.57402332	-16.44563474	-28.10529913	-103.9707449	-51.84403457	12.966039	8.197664565	38.84067847	82.83374168	111.6411642	79.11093404	-77.96522768	-117.44393390000002	86.48715576	15.54300569	15.38015156	-5.955308436	-19.32908659	37.48725293	29.49074249	-2.711318641	76.27083483	-15.95368289	8.553139575	-3.515433774	63.93615524	-59.19614514	-51.63658608	-36.06791025
40.39878766	21.06585816	-6.9820437360000005	36.41614535	4.3068581219999995	3.5254348789999996	-14.74847108	3.6742899689999997	116.3175217	123.51360159999999	104.6156212	43.66084269	-13.81399039	-13.36098666	56.20159129	6.033130207	26.17348394	3.350614888	30.03105038	-0.9912999368000001	29.08323531	-48.231651	76.25648392	-13.41071984	45.97942568	85.49059602	47.36425249	-31.24249662	-3.8265249339999996	102.6908455
-15.35641389	24.75480125	-183.74206769999998	-269.86171139999993	-50.08795554	-10.36845082	10.97168432	5.177759866000001	-119.1843325	-55.58888556	-58.55246156	17.0324935	-6.838845158	15.54088933	121.8809088	-69.25914694	10.67184894	-23.83819607	-19.92145762	-15.23950567	-34.63615327	-17.41071881	-22.94027744	-7.319139475	36.02578405	2.7078631630000003	-67.93771785	3.9101735939999998	24.10824585	57.56250041
60.16047122	38.36491372	7.097811172	20.47644141	12.64824556	5.629049791	4.376672875	35.11645239	189.2374222	58.43670328	87.07270467	81.45148631	19.552106600000002	10.104201300000001	109.30720829999999	34.67367531	47.34999305	25.57770007	21.57100843	27.33032708	40.71414009	0.1588668976	52.11895963	-6.71371547	-23.27905659	60.15953218	54.06950234	15.04592553	-16.27152336	89.99501458
-86.32688522	-43.66945095	-151.147863	-61.20194912	-77.50163611	-101.02286240000001	-39.14000291	-20.28480455	-56.57895522	89.05325004	50.69659056	-52.85678742	-150.79528200000001	-123.81561620000001	-204.65921719999997	-53.10587422	-62.27436135	-72.64519164	-71.70788554	-105.9789729	-160.83635790000002	-143.1706737	-4.327749391	-83.34532316	-60.34657897	-107.8362695	-62.78741107	-66.25857209	-33.45529859	-42.69760771
-12.85938781	3.531756567	-206.748505	-132.5720021	-15.55496269	15.73539916	-50.20886459	-18.50439406	-32.9659475	-36.8177206	-45.67542285	12.75504953	24.10093309	24.22606776	-113.05814640000001	-17.48733641	-27.06616597	-6.4183143220000005	-22.44376863	-55.67507788	-63.293183400000004	-41.93815155	-45.74675991	-16.45272612	-36.0004328	-40.58051539	-65.14021037	-72.43051944	-16.60314966	12.34994343
-0.5327463638000001	14.11079458	-52.46843216	5.322516759	-31.86833122	-64.92946289	-39.96099959	-1.011903956	109.00166200000001	95.49233288	82.14868291	54.45646137	-29.37849459	-37.30094245	-37.38000863	8.899361819	14.95140222	-8.260191316	-22.94727579	-58.08952087	-0.5632128209	-11.99640939	63.30168498	3.2999209019999998	49.11259325	82.91008901	14.38515382	-15.95445809	-38.20590773	32.41540918
38.59113289	22.53069371	-65.43085975	-47.19788622	5.209002697	-2.230950763	-8.454445068	12.95023814	-46.41274093	10.48732123	25.33355822	46.71387133	-25.02215302	-14.60042209	4.412526382	-1.6580322930000002	-19.65844742	-14.33681419	-25.62239786	14.98557243	-16.30800902	-40.65302675	-38.43022129	-24.58741072	-15.86398139	-3.93194655	-13.49109882	-16.69747809	-6.8815721739999995	31.10223618
55.30577844	-1.0864551390000001	-141.2316658	-110.8321699	-37.01767631	12.41986402	34.00237538	-4.394245338999999	-34.04735734	-21.40244693	-37.73190618	-32.73970292	18.50385972	-1.365842583	108.75075790000001	-20.26933606	-6.721143799999999	-7.874634368	-32.76164669	31.10513991	-78.11283287	-55.08769895	-75.14236165	-3.280474546	-5.8226477999999995	17.10996458	-119.94586170000001	-0.4746044529	16.30018427	38.42369672
63.54011314	9.910053547999999	-5.417184192000001	-15.14041753	-7.555524944	47.13131583	-8.410642918999999	19.69193827	21.21067985	-11.66239836	22.13291865	27.64266422	34.43226489	60.46107375	38.10257495	-31.37342738	3.093586772	7.434023563999999	6.71203872	-13.59011297	14.96258545	9.853033655	7.327838133999999	-14.96659124	20.97661229	39.86025975	15.77874643	-1.8917778509999998	20.43813657	59.71443562
-24.39236119	-38.63753818	-74.92466679	-40.07588434	-25.99151066	-47.33386877	-13.17724814	-10.12981476	38.90999947	-27.34433518	-51.62802821	-57.02979163	-76.23214196	-41.99126674	-179.4975591	-33.39384256	-7.765336657000001	-19.30858006	-31.12416496	-22.66498241	-77.23686328	-46.53447166	-28.40516843	-54.19371286	-89.45104252	-75.39135425	-46.71887907	-90.94972459	-22.52107607	-12.1912892
43.50970638	8.455766095	-220.54977709999997	-187.3830288	-43.69627338	66.99794136	26.97414597	5.954496389	-110.1413878	-102.0699657	-107.494642	-42.46984903	80.35737347	72.79780896	-2.324185696	-26.50980188	-10.35304898	-8.95538698	-24.75230439	8.757724591	-74.52776744	-23.95971887	-106.8996017	-14.48932886	-122.745198	-102.7564248	-91.4163038	-0.9119258623000001	30.59452474	62.40231524
-8.580959223999999	-23.33142972	-61.94562457	-35.59931078	-62.14658953	-37.94861068	12.0795811	4.87768604	90.1449167	42.66622407	24.79902589	1.309848328	-28.10420842	-22.19926933	-91.65915912	-16.49575887	-0.3500500604	-12.42397935	-19.27836155	-49.18129025	-42.64607921	-31.71486572	-19.08559031	-34.01589602	-58.69403305	-45.87862673	-26.66022784	-39.02505471	5.731240464	41.47170438
-46.17797312	-8.57402332	-16.44563474	-28.10529913	-103.9707449	-51.84403457	12.966039	8.197664565	38.84067847	82.83374168	111.6411642	79.11093404	-77.96522768	-117.44393390000002	86.48715576	15.54300569	15.38015156	-5.955308436	-19.32908659	37.48725293	29.49074249	-2.711318641	76.27083483	-15.95368289	8.553139575	-3.515433774	63.93615524	-59.19614514	-51.63658608	-36.06791025
40.39878766	21.06585816	-6.9820437360000005	36.41614535	4.3068581219999995	3.5254348789999996	-14.74847108	3.6742899689999997	116.3175217	123.51360159999999	104.6156212	43.66084269	-13.81399039	-13.36098666	56.20159129	6.033130207	26.17348394	3.350614888	30.03105038	-0.9912999368000001	29.08323531	-48.231651	76.25648392	-13.41071984	45.97942568	85.49059602	47.36425249	-31.24249662	-3.8265249339999996	102.6908455
-15.35641389	24.75480125	-183.74206769999998	-269.86171139999993	-50.08795554	-10.36845082	10.97168432	5.177759866000001	-119.1843325	-55.58888556	-58.55246156	17.0324935	-6.838845158	15.54088933	121.8809088	-69.25914694	10.67184894	-23.83819607	-19.92145762	-15.23950567	-34.63615327	-17.41071881	-22.94027744	-7.319139475	36.02578405	2.7078631630000003	-67.93771785	3.9101735939999998	24.10824585	57.56250041
60.16047122	38.36491372	7.097811172	20.47644141	12.64824556	5.629049791	4.376672875	35.11645239	189.2374222	58.43670328	87.07270467	81.45148631	19.552106600000002	10.104201300000001	109.30720829999999	34.67367531	47.34999305	25.57770007	21.57100843	27.33032708	40.71414009	0.1588668976	52.11895963	-6.71371547	-23.27905659	60.15953218	54.06950234	15.04592553	-16.27152336	89.99501458
-86.32688522	-43.66945095	-151.147863	-61.20194912	-77.50163611	-101.02286240000001	-39.14000291	-20.28480455	-56.57895522	89.05325004	50.69659056	-52.85678742	-150.79528200000001	-123.81561620000001	-204.65921719999997	-53.10587422	-62.27436135	-72.64519164	-71.70788554	-105.9789729	-160.83635790000002	-143.1706737	-4.327749391	-83.34532316	-60.34657897	-107.8362695	-62.78741107	-66.25857209	-33.45529859	-42.69760771
-12.85938781	3.531756567	-206.748505	-132.5720021	-15.55496269	15.73539916	-50.20886459	-18.50439406	-32.9659475	-36.8177206	-45.67542285	12.75504953	24.10093309	24.22606776	-113.05814640000001	-17.48733641	-27.06616597	-6.4183143220000005	-22.44376863	-55.67507788	-63.293183400000004	-41.93815155	-45.74675991	-16.45272612	-36.0004328	-40.58051539	-65.14021037	-72.43051944	-16.60314966	12.34994343
-0.5327463638000001	14.11079458	-52.46843216	5.322516759	-31.86833122	-64.92946289	-39.96099959	-1.011903956	109.00166200000001	95.49233288	82.14868291	54.45646137	-29.37849459	-37.30094245	-37.38000863	8.899361819	14.95140222	-8.260191316	-22.94727579	-58.08952087	-0.5632128209	-11.99640939	63.30168498	3.2999209019999998	49.11259325	82.91008901	14.38515382	-15.95445809	-38.20590773	32.41540918
38.59113289	22.53069371	-65.43085975	-47.19788622	5.209002697	-2.230950763	-8.454445068	12.95023814	-46.41274093	10.48732123	25.33355822	46.71387133	-25.02215302	-14.60042209	4.412526382	-1.6580322930000002	-19.65844742	-14.33681419	-25.62239786	14.98557243	-16.30800902	-40.65302675	-38.43022129	-24.58741072	-15.86398139	-3.93194655	-13.49109882	-16.69747809	-6.8815721739999995	31.10223618
55.30577844	-1.0864551390000001	-141.2316658	-110.8321699	-37.01767631	12.41986402	34.00237538	-4.394245338999999	-34.04735734	-21.40244693	-37.73190618	-32.73970292	18.50385972	-1.365842583	108.75075790000001	-20.26933606	-6.721143799999999	-7.874634368	-32.76164669	31.10513991	-78.11283287	-55.08769895	-75.14236165	-3.280474546	-5.8226477999999995	17.10996458	-119.94586170000001	-0.4746044529	16.30018427	38.42369672
63.54011314	9.910053547999999	-5.417184192000001	-15.14041753	-7.555524944	47.13131583	-8.410642918999999	19.69193827	21.21067985	-11.66239836	22.13291865	27.64266422	34.43226489	60.46107375	38.10257495	-31.37342738	3.093586772	7.434023563999999	6.71203872	-13.59011297	14.96258545	9.853033655	7.327838133999999	-14.96659124	20.97661229	39.86025975	15.77874643	-1.8917778509999998	20.43813657	59.71443562
-24.39236119	-38.63753818	-74.92466679	-40.07588434	-25.99151066	-47.33386877	-13.17724814	-10.12981476	38.90999947	-27.34433518	-51.62802821	-57.02979163	-76.23214196	-41.99126674	-179.4975591	-33.39384256	-7.765336657000001	-19.30858006	-31.12416496	-22.66498241	-77.23686328	-46.53447166	-28.40516843	-54.19371286	-89.45104252	-75.39135425	-46.71887907	-90.94972459	-22.52107607	-12.1912892
43.50970638	8.455766095	-220.54977709999997	-187.3830288	-43.69627338	66.99794136	26.97414597	5.954496389	-110.1413878	-102.0699657	-107.494642	-42.46984903	80.35737347	72.79780896	-2.324185696	-26.50980188	-10.35304898	-8.95538698	-24.75230439	8.757724591	-74.52776744	-23.95971887	-106.8996017	-14.48932886	-122.745198	-102.7564248	-91.4163038	-0.9119258623000001	30.59452474	62.40231524
-8.580959223999999	-23.33142972	-61.94562457	-35.59931078	-62.14658953	-37.94861068	12.0795811	4.87768604	90.1449167	42.66622407	24.79902589	1.309848328	-28.10420842	-22.19926933	-91.65915912	-16.49575887	-0.3500500604	-12.42397935	-19.27836155	-49.18129025	-42.64607921	-31.71486572	-19.08559031	-34.01589602	-58.69403305	-45.87862673	-26.66022784	-39.02505471	5.731240464	41.47170438
-46.17797312	-8.57402332	-16.44563474	-28.10529913	-103.9707449	-51.84403457	12.966039	8.197664565	38.84067847	82.83374168	111.6411642	79.11093404	-77.96522768	-117.44393390000002	86.48715576	15.54300569	15.38015156	-5.955308436	-19.32908659	37.48725293	29.49074249	-2.711318641	76.27083483	-15.95368289	8.553139575	-3.515433774	63.93615524	-59.19614514	-51.63658608	-36.06791025
